"","Code_voie","Type.de.voie","Nom.de.la.voie","N..D�but.exclu.sauf.0.","Bis.Ter.Quat.","N..fin.inclus","Bis.Ter.Quat..1","Pair..P..Impair..I.","Ecole"
"5823","4356","RUE DES","GUILLEMITES",0,"",9999,"","i","Ecole maternelle 40 RUE DES ARCHIVES - PARIS 04"
"5824","4356","RUE DES","GUILLEMITES",0,"",9999,"","p","Ecole maternelle 40 RUE DES ARCHIVES - PARIS 04"
"5825","4358","RUE","GUISARDE",0,"",9999,"","i","Ecole maternelle 40 RUE MADAME - PARIS 06"
"5826","4358","RUE","GUISARDE",0,"",9999,"","i","Ecole maternelle 16 RUE SAINT BENOIT - PARIS 06"
"5827","4358","RUE","GUISARDE",0,"",9999,"","p","Ecole maternelle 40 RUE MADAME - PARIS 06"
"5828","4358","RUE","GUISARDE",0,"",9999,"","p","Ecole maternelle 16 RUE SAINT BENOIT - PARIS 06"
"5829","4359","VILLA","GUIZOT",0,"",9999,"","i","Ecole maternelle 16 RUE DU COLONEL MOLL - PARIS 17"
"5830","4359","VILLA","GUIZOT",0,"",9999,"","p","Ecole maternelle 16 RUE DU COLONEL MOLL - PARIS 17"
"5831","4360","AVENUE","GUSTAVE V DE SUEDE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5832","4360","AVENUE","GUSTAVE V DE SUEDE",0,"",9999,"","p","Ecole maternelle 15B RUE SAINT DIDIER - PARIS 16"
"5833","4361","RUE","GUSTAVE COURBET",0,"",9999,"","i","Ecole élémentaire 4 RUE DECAMPS - PARIS 16"
"5834","4361","RUE","GUSTAVE COURBET",0,"",9999,"","p","Ecole élémentaire 4 RUE DECAMPS - PARIS 16"
"5835","4362","RUE","GUSTAVE DORE",0,"",9999,"","i","Ecole maternelle 3 RUE GUSTAVE DORE - PARIS 17"
"5836","4362","RUE","GUSTAVE DORE",0,"",9999,"","p","Ecole maternelle 3 RUE GUSTAVE DORE - PARIS 17"
"5837","4363","AVENUE","GUSTAVE EIFFEL",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5838","4363","AVENUE","GUSTAVE EIFFEL",0,"",9999,"","p","Ecole maternelle 28 AVENUE RAPP - PARIS 07"
"5839","4364","RUE","GUSTAVE FLAUBERT",0,"",9999,"","i","Ecole maternelle 31 RUE DES RENAUDES - PARIS 17"
"5840","4364","RUE","GUSTAVE FLAUBERT",0,"",9999,"","p","Ecole maternelle 31 RUE DES RENAUDES - PARIS 17"
"5841","4365","RUE","GUSTAVE CHARPENTIER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5842","4365","RUE","GUSTAVE CHARPENTIER",0,"",9999,"","p","Ecole maternelle 22 AVENUE PORTE DE VILLIERS - PARIS 17"
"5843","4366","RUE","GUSTAVE GEFFROY",0,"",9999,"","i","Ecole maternelle 11 RUE DE CROULEBARBE - PARIS 13"
"5844","4366","RUE","GUSTAVE GEFFROY",0,"",9999,"","p","Ecole maternelle 11 RUE DE CROULEBARBE - PARIS 13"
"5845","4367","RUE","GUSTAVE GOUBLIER",0,"",9999,"","i","Ecole maternelle 4 RUE PIERRE BULLET - PARIS 10"
"5846","4367","RUE","GUSTAVE GOUBLIER",0,"",9999,"","p","Ecole maternelle 4 RUE PIERRE BULLET - PARIS 10"
"5847","4368","RUE","GUSTAVE ET MARTIAL CAILLEBOTTE",0,"",9999,"","I","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5848","4368","RUE","GUSTAVE ET MARTIAL CAILLEBOTTE",0,"",9999,"","P","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5849","4369","RUE","GUSTAVE LARROUMET",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5850","4369","RUE","GUSTAVE LARROUMET",0,"",9999,"","p","Ecole maternelle 33 RUE DE L AMIRAL ROUSSIN - PARIS 15"
"5851","4370","RUE","GUSTAVE LE BON",0,"",9999,"","i","Ecole maternelle 15 RUE ANTOINE CHANTIN - PARIS 14"
"5852","4370","RUE","GUSTAVE LE BON",0,"",9999,"","p","Ecole maternelle 7 AVENUE MAURICE D'OCAGNE - PARIS 14"
"5853","4371","PASSAGE","GUSTAVE LEPEU",0,"",9999,"","i","Ecole maternelle 44 RUE EMILE LEPEU - PARIS 11"
"5854","4371","PASSAGE","GUSTAVE LEPEU",0,"",9999,"","p","Ecole maternelle 44 RUE EMILE LEPEU - PARIS 11"
"5855","4375","RUE","GUSTAVE NADAUD",0,"",9999,"","i","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"5856","4375","RUE","GUSTAVE NADAUD",0,"",9999,"","p","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"5857","4377","RUE","GUSTAVE ROUANET",0,"",9999,"","i","Ecole maternelle 1 RUE GUSTAVE ROUANET - PARIS 18"
"5858","4377","RUE","GUSTAVE ROUANET",0,"",9999,"","p","Ecole maternelle 1 RUE GUSTAVE ROUANET - PARIS 18"
"5859","4378","PLACE","GUSTAVE TOUDOUZE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5860","4378","PLACE","GUSTAVE TOUDOUZE",0,"",9999,"","p","Ecole maternelle 12 RUE CLAUZEL - PARIS 09"
"5861","4379","RUE","GUSTAVE ZEDE",0,"",9999,"","i","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"5862","4379","RUE","GUSTAVE ZEDE",0,"",9999,"","p","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"5863","4382","RUE","GUTENBERG",0,"",9999,"","i","Ecole maternelle 5 RUE LACORDAIRE - PARIS 15"
"5864","4382","RUE","GUTENBERG",0,"",48,"","p","Ecole maternelle 5 RUE LACORDAIRE - PARIS 15"
"5865","4382","RUE","GUTENBERG",48,"",9999,"","p","Ecole maternelle 72 RUE GUTENBERG - PARIS 15"
"5866","4385","RUE","GUTTIN",0,"",9999,"","i","Ecole maternelle 90 BOULEVARD BESSIERES - PARIS 17"
"5867","4385","RUE","GUTTIN",0,"",9999,"","p","Ecole maternelle 90 BOULEVARD BESSIERES - PARIS 17"
"5868","4387","RUE","GUY DE LA BROSSE",0,"",9999,"","i","Ecole maternelle 27 RUE DE POISSY - PARIS 05"
"5869","4387","RUE","GUY DE LA BROSSE",0,"",9999,"","p","Ecole maternelle 27 RUE DE POISSY - PARIS 05"
"5870","4389","RUE","GUY DE MAUPASSANT",0,"",9999,"","i","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"5871","4389","RUE","GUY DE MAUPASSANT",0,"",9999,"","p","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"5872","4390","BOULEVARD DE LA","GUYANE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5873","4390","BOULEVARD DE LA","GUYANE",0,"",9999,"","p","Ecole maternelle 13 AVENUE ARMAND ROUSSEAU - PARIS 12"
"5874","4391","SQUARE DE LA","GUYENNE",0,"",9999,"","i","Ecole maternelle 2 RUE EUGENE REISZ - PARIS 20"
"5875","4391","SQUARE DE LA","GUYENNE",0,"",9999,"","p","Ecole maternelle 2 RUE EUGENE REISZ - PARIS 20"
"5876","4392","RUE","GUY MOQUET",0,"",9999,"","i","Ecole maternelle 61 CITE DES FLEURS - PARIS 17"
"5877","4392","RUE","GUY MOQUET",0,"",9999,"","p","Ecole maternelle 61 CITE DES FLEURS - PARIS 17"
"5878","4393","RUE","GUYNEMER",0,"",9999,"","i","Ecole maternelle 40 RUE MADAME - PARIS 06"
"5879","4393","RUE","GUYNEMER",0,"",9999,"","i","Ecole maternelle 16 RUE SAINT BENOIT - PARIS 06"
"5880","4393","RUE","GUYNEMER",0,"",9999,"","p","Ecole maternelle 40 RUE MADAME - PARIS 06"
"5881","4393","RUE","GUYNEMER",0,"",9999,"","p","Ecole maternelle 16 RUE SAINT BENOIT - PARIS 06"
"5882","4397","RUE","GUY PATIN",0,"",9999,"","i","Ecole maternelle 3 RUE DE BELZUNCE - PARIS 10"
"5883","4397","RUE","GUY PATIN",0,"",9999,"","p","Ecole maternelle 3 RUE DE BELZUNCE - PARIS 10"
"5884","4399","RUE","GUYTON DE MORVEAU",0,"",9999,"","i","Ecole maternelle 12 RUE DE L'ESPERANCE - PARIS 13"
"5885","4399","RUE","GUYTON DE MORVEAU",0,"",9999,"","p","Ecole maternelle 12 RUE DE L'ESPERANCE - PARIS 13"
"5886","4400","RUE","HENRI NOGUERES",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5887","4400","RUE","HENRI NOGUERES",0,"",9999,"","p","Ecole élémentaire 10 RUE HENRI NOGUERES - PARIS 19"
"5888","4401","RUE DE LA","HAIE COQ",0,"",9999,"","i","Ecole élémentaire 53 RUE EMILE BOLLAERT - PARIS 19"
"5889","4401","RUE DE LA","HAIE COQ",0,"",9999,"","p","Ecole élémentaire 53 RUE EMILE BOLLAERT - PARIS 19"
"5890","4403","RUE DES","HAIES",0,"",23,"","i","Ecole maternelle 12 RUE DES GRANDS CHAMPS - PARIS 20"
"5891","4403","RUE DES","HAIES",23,"",55,"","i","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"5892","4403","RUE DES","HAIES",55,"",9999,"","i","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"5893","4403","RUE DES","HAIES",0,"",22,"","p","Ecole maternelle 12 RUE DES GRANDS CHAMPS - PARIS 20"
"5894","4403","RUE DES","HAIES",22,"",60,"","p","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"5895","4403","RUE DES","HAIES",60,"",9999,"","p","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"5896","4405","RUE DU","HAINAUT",0,"",9999,"","i","Ecole maternelle 11 - 17 RUE GEORGES THILL - PARIS 19"
"5897","4405","RUE DU","HAINAUT",0,"",9999,"","p","Ecole maternelle 53 ALLEE DARIUS MILHAUD - PARIS 19"
"5898","4407","RUE","HALEVY",0,"",9999,"","i","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"5899","4407","RUE","HALEVY",0,"",9999,"","p","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"5900","4409","RUE","HALLE",0,"",41,"","i","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"5901","4409","RUE","HALLE",41,"",9999,"","i","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"5902","4409","RUE","HALLE",0,"",46,"","p","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"5903","4409","RUE","HALLE",46,"",9999,"","p","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"5904","4410","VILLA","HALLE",0,"",9999,"","i","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"5905","4410","VILLA","HALLE",0,"",9999,"","p","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"5906","4411","RUE DES","HALLES",0,"",9999,"","i","Ecole maternelle 6 RUE ST GERMAIN L'AUXERROIS - PARIS 01"
"5907","4411","RUE DES","HALLES",0,"",9999,"","p","Ecole maternelle 6 RUE ST GERMAIN L'AUXERROIS - PARIS 01"
"5908","4413","RUE DU","HAMEAU",0,"",9999,"","i","Ecole maternelle 2 RUE THEODORE DECK - PARIS 15"
"5909","4413","RUE DU","HAMEAU",0,"",9999,"","p","Ecole maternelle 2 RUE THEODORE DECK - PARIS 15"
"5910","4415","RUE DE L","AMIRAL HAMELIN",0,"",9999,"","i","Ecole maternelle 56 RUE BOISSIERE - PARIS 16"
"5911","4415","RUE DE L","AMIRAL HAMELIN",0,"",9999,"","p","Ecole maternelle 56 RUE BOISSIERE - PARIS 16"
"5912","4416","PLACE","HANNAH ARENDT",0,"",9999,"","i","Ecole maternelle 36 RUE FESSART - PARIS 19"
"5913","4416","PLACE","HANNAH ARENDT",0,"",9999,"","p","Ecole maternelle 2-4 COURS DU 7EME ART - PARIS 19"
"5914","4418","RUE DE","HANOVRE",0,"",9999,"","i","Ecole maternelle 11 RUE VIVIENNE - PARIS 02"
"5915","4418","RUE DE","HANOVRE",0,"",9999,"","p","Ecole maternelle 11 RUE VIVIENNE - PARIS 02"
"5916","4421","VILLA","HARDY",0,"",9999,"","i","Ecole maternelle 26 RUE DE LA COUR DES NOUES - PARIS 20"
"5917","4421","VILLA","HARDY",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5918","4423","RUE DE","HARLAY",0,"",9999,"","i","Ecole maternelle 6 RUE ST GERMAIN L'AUXERROIS - PARIS 01"
"5919","4423","RUE DE","HARLAY",0,"",9999,"","p","Ecole maternelle 6 RUE ST GERMAIN L'AUXERROIS - PARIS 01"
"5920","4425","RUE DE L","HARMONIE",0,"",9999,"","i","Ecole maternelle 40 RUE DES MORILLONS - PARIS 15"
"5921","4425","RUE DE L","HARMONIE",0,"",9999,"","p","Ecole maternelle 40 RUE DES MORILLONS - PARIS 15"
"5922","4427","RUE DE LA","HARPE",0,"",9999,"","i","Ecole maternelle 10 RUE DU SOMMERARD - PARIS 05"
"5923","4427","RUE DE LA","HARPE",0,"",9999,"","p","Ecole maternelle 10 RUE DU SOMMERARD - PARIS 05"
"5924","4429","RUE","HARPIGNIES",0,"",9999,"","i","Ecole maternelle 2 RUE EUGENE REISZ - PARIS 20"
"5925","4429","RUE","HARPIGNIES",0,"",9999,"","p","Ecole maternelle 2 RUE EUGENE REISZ - PARIS 20"
"5926","4433","RUE","HASSARD",0,"",9999,"","i","Ecole maternelle 2-4 COURS DU 7EME ART - PARIS 19"
"5927","4433","RUE","HASSARD",0,"",9999,"","p","Ecole maternelle 2-4 COURS DU 7EME ART - PARIS 19"
"5928","4435","RUE DES","HAUDRIETTES",0,"",9999,"","i","Ecole maternelle 5 RUE BRANTOME - PARIS 03"
"5929","4435","RUE DES","HAUDRIETTES",0,"",9999,"","p","Ecole maternelle 25 RUE CHAPON - PARIS 03"
"5930","4437","BOULEVARD","HAUSSMANN",0,"",11,"","i","Ecole maternelle 11 RUE DE LA GRANGE BATELIERE - PARIS 09"
"5931","4437","BOULEVARD","HAUSSMANN",11,"",53,"","i","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"5932","4437","BOULEVARD","HAUSSMANN",53,"",9999,"","i","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"5933","4437","BOULEVARD","HAUSSMANN",0,"",24,"","p","Ecole maternelle 11 RUE DE LA GRANGE BATELIERE - PARIS 09"
"5934","4437","BOULEVARD","HAUSSMANN",24,"",70,"","p","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"5935","4437","BOULEVARD","HAUSSMANN",70,"",132,"","p","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"5936","4437","BOULEVARD","HAUSSMANN",132,"",9999,"","p","Ecole élémentaire 15 RUE DE MONCEAU - PARIS 08"
"5937","4439","IMPASSE","HAUTEFEUILLE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5938","4439","IMPASSE","HAUTEFEUILLE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5939","4440","RUE","HAUTEFEUILLE",0,"",9999,"","i","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06"
"5940","4440","RUE","HAUTEFEUILLE",0,"",9999,"","p","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06"
"5941","4441","VILLA D","HAUTERIVE",0,"",9999,"","i","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"5942","4441","VILLA D","HAUTERIVE",0,"",9999,"","p","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"5943","4443","RUE DES","HAUTES FORMES",0,"",9999,"","i","Ecole maternelle 103 RUE CHATEAU DES RENTIERS - PARIS 13"
"5944","4443","RUE DES","HAUTES FORMES",0,"",9999,"","p","Ecole maternelle 103 RUE CHATEAU DES RENTIERS - PARIS 13"
"5945","4444","VILLA DES","HAUTES TRAVERSES",0,"",9999,"","i","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"5946","4444","VILLA DES","HAUTES TRAVERSES",0,"",9999,"","p","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"5947","4445","CITE D","HAUTEVILLE",0,"",9999,"","i","Ecole maternelle 11 rue LEON SCHWARTZENBERG - PARIS 10"
"5948","4445","CITE D","HAUTEVILLE",0,"",9999,"","p","Ecole maternelle 11 rue LEON SCHWARTZENBERG - PARIS 10"
"5949","4446","RUE D","HAUTEVILLE",0,"",61,"","i","Ecole maternelle 9 RUE MARTEL - PARIS 10"
"5950","4446","RUE D","HAUTEVILLE",61,"",9999,"","i","Ecole maternelle 20 RUE DE PARADIS - PARIS 10"
"5951","4446","RUE D","HAUTEVILLE",0,"",9999,"","p","Ecole maternelle 20 RUE DE PARADIS - PARIS 10"
"5952","4448","RUE DU","HAUT PAVE",0,"",9999,"","i","Ecole maternelle 10 RUE DU SOMMERARD - PARIS 05"
"5953","4448","RUE DU","HAUT PAVE",0,"",9999,"","p","Ecole maternelle 10 RUE DU SOMMERARD - PARIS 05"
"5954","4451","RUE D","HAUTPOUL",0,"",63,"","i","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"5955","4451","RUE D","HAUTPOUL",63,"",9999,"","i","Ecole maternelle 53 ALLEE DARIUS MILHAUD - PARIS 19"
"5956","4451","RUE D","HAUTPOUL",0,"",9999,"","p","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"5957","4452","VILLA DES","HAUTS DE BELLEVILLE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5958","4452","VILLA DES","HAUTS DE BELLEVILLE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5959","4453","COUR DU","HAVRE",0,"",9999,"","i","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"5960","4453","COUR DU","HAVRE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5961","4454","PASSAGE DU","HAVRE",0,"",9999,"","i","Ecole maternelle 9B RUE BLANCHE - PARIS 09"
"5962","4454","PASSAGE DU","HAVRE",0,"",9999,"","p","Ecole maternelle 9B RUE BLANCHE - PARIS 09"
"5963","4455","PLACE DU","HAVRE",0,"",9999,"","i","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"5964","4455","PLACE DU","HAVRE",0,"",9999,"","p","Ecole maternelle 9B RUE BLANCHE - PARIS 09"
"5965","4456","RUE DU","HAVRE",0,"",9999,"","i","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"5966","4456","RUE DU","HAVRE",0,"",9999,"","p","Ecole maternelle 9B RUE BLANCHE - PARIS 09"
"5967","4458","IMPASSE","HAXO",0,"",9999,"","i","Ecole élémentaire 10 RUE LE VAU - PARIS 20"
"5968","4458","IMPASSE","HAXO",0,"",9999,"","i","Ecole maternelle 8 RUE LE VAU - PARIS 20"
"5969","4458","IMPASSE","HAXO",0,"",9999,"","p","Ecole élémentaire 10 RUE LE VAU - PARIS 20"
"5970","4458","IMPASSE","HAXO",0,"",9999,"","p","Ecole maternelle 8 RUE LE VAU - PARIS 20"
"5971","4459","RUE","HAXO",0,"",39,"","i","Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20"
"5972","4459","RUE","HAXO",0,"",39,"","i","Ecole maternelle 2 RUE PIERRE FONCIN - PARIS 20"
"5973","4459","RUE","HAXO",39,"",113,"","i","Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20"
"5974","4459","RUE","HAXO",113,"",9999,"","i","Ecole maternelle 59B RUE DE ROMAINVILLE - PARIS 19"
"5975","4459","RUE","HAXO",0,"",52,"","p","Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20"
"5976","4459","RUE","HAXO",0,"",52,"","p","Ecole maternelle 2 RUE PIERRE FONCIN - PARIS 20"
"5977","4459","RUE","HAXO",52,"",110,"","p","Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20"
"5978","4459","RUE","HAXO",110,"",9999,"","p","Ecole maternelle 59B RUE DE ROMAINVILLE - PARIS 19"
"5979","4461","PLACE","HEBERT",0,"",9999,"","i","Ecole maternelle 7 RUE TCHAIKOVSKI - PARIS 18"
"5980","4461","PLACE","HEBERT",0,"",9999,"","p","Ecole maternelle 7 RUE TCHAIKOVSKI - PARIS 18"
"5981","4463","PASSAGE","HEBRARD",0,"",9999,"","i","Ecole élémentaire 16 RUE VICQ D'AZIR - PARIS 10"
"5982","4463","PASSAGE","HEBRARD",0,"",9999,"","p","Ecole élémentaire 16 RUE VICQ D'AZIR - PARIS 10"
"5983","4464","RUELLE DES","HEBRARD",0,"",9999,"","i","Ecole maternelle 70 AVENUE DAUMESNIL - PARIS 12"
"5984","4464","RUELLE DES","HEBRARD",0,"",9999,"","p","Ecole maternelle 70 AVENUE DAUMESNIL - PARIS 12"
"5985","4465","RUE","HELENE BRION",0,"",9999,"","i","Ecole maternelle 47 RUE DES GRANDS MOULINS - PARIS 13"
"5986","4465","RUE","HELENE BRION",0,"",9999,"","p","Ecole maternelle 47 RUE DES GRANDS MOULINS - PARIS 13"
"5987","4466","RUE","HECTOR MALOT",0,"",9,"","i","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12"
"5988","4466","RUE","HECTOR MALOT",9,"",9999,"","i","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12"
"5989","4466","RUE","HECTOR MALOT",0,"",14,"","p","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12"
"5990","4466","RUE","HECTOR MALOT",14,"",9999,"","p","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12"
"5991","4467","RUE","HECTOR GUIMARD",0,"",9999,"","i","Ecole maternelle 5 RUE DU GENERAL LASALLE - PARIS 19"
"5992","4467","RUE","HECTOR GUIMARD",0,"",9999,"","i","Ecole maternelle 5-7 RUE RAMPAL - PARIS 19"
"5993","4467","RUE","HECTOR GUIMARD",0,"",9999,"","p","Ecole maternelle 5 RUE DU GENERAL LASALLE - PARIS 19"
"5994","4467","RUE","HECTOR GUIMARD",0,"",9999,"","p","Ecole maternelle 5-7 RUE RAMPAL - PARIS 19"
"5995","4468","RUE","HEGESIPPE MOREAU",0,"",9999,"","i","Ecole élémentaire 14-16 RUE FOREST - PARIS 18"
"5996","4468","RUE","HEGESIPPE MOREAU",0,"",9999,"","p","Ecole élémentaire 14-16 RUE FOREST - PARIS 18"
"5997","4469","PLACE","HENRI FISZBIN",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"5998","4469","PLACE","HENRI FISZBIN",0,"",9999,"","p","Ecole maternelle 5 RUE DU GENERAL LASALLE - PARIS 19"
"5999","4469","PLACE","HENRI FISZBIN",0,"",9999,"","p","Ecole maternelle 5-7 RUE RAMPAL - PARIS 19"
"6000","4470","RUE","HELENE JAKUBOWICZ",0,"",25,"","i","Ecole maternelle 24 RUE DU RETRAIT - PARIS 20"
"6001","4470","RUE","HELENE JAKUBOWICZ",0,"",25,"","i","Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20"
"6002","4470","RUE","HELENE JAKUBOWICZ",25,"",9999,"","i","Ecole maternelle 32 RUE OLIVIER METRA - PARIS 20"
"6003","4470","RUE","HELENE JAKUBOWICZ",25,"",9999,"","i","Ecole maternelle 29 RUE OLIVIER METRA - PARIS 20"
"6004","4470","RUE","HELENE JAKUBOWICZ",25,"",9999,"","i","Ecole maternelle 32-34 RUE OLIVIER METRA - PARIS 20"
"6005","4470","RUE","HELENE JAKUBOWICZ",0,"",26,"","p","Ecole maternelle 24 RUE DU RETRAIT - PARIS 20"
"6006","4470","RUE","HELENE JAKUBOWICZ",0,"",26,"","p","Ecole maternelle 99-101 RUE PELLEPORT - PARIS 20"
"6007","4470","RUE","HELENE JAKUBOWICZ",26,"",9999,"","p","Ecole maternelle 32 RUE OLIVIER METRA - PARIS 20"
"6008","4470","RUE","HELENE JAKUBOWICZ",26,"",9999,"","p","Ecole maternelle 29 RUE OLIVIER METRA - PARIS 20"
"6009","4470","RUE","HELENE JAKUBOWICZ",26,"",9999,"","p","Ecole maternelle 32-34 RUE OLIVIER METRA - PARIS 20"
"6010","4471","RUE DU","HELDER",0,"",9999,"","i","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"6011","4471","RUE DU","HELDER",0,"",9999,"","p","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"6012","4472","RUE","HELENE",0,"",9999,"","i","Ecole maternelle 16 RUE DAUTANCOURT - PARIS 17"
"6013","4472","RUE","HELENE",0,"",9999,"","p","Ecole maternelle 16 RUE DAUTANCOURT - PARIS 17"
"6014","4473","PLACE","HENRI FRENAY",0,"",9999,"","i","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12"
"6015","4473","PLACE","HENRI FRENAY",0,"",9999,"","p","Ecole maternelle 7 RUE JEAN BOUTON - PARIS 12"
"6016","4474","RUE D","HELIOPOLIS",0,"",9999,"","i","Ecole maternelle 6 RUE LOUIS VIERNE - PARIS 17"
"6017","4474","RUE D","HELIOPOLIS",0,"",9999,"","p","Ecole maternelle 6 RUE LOUIS VIERNE - PARIS 17"
