"","Code_voie","Type.de.voie","Nom.de.la.voie","N..D�but.exclu.sauf.0.","Bis.Ter.Quat.","N..fin.inclus","Bis.Ter.Quat..1","Pair..P..Impair..I.","Ecole"
"88","0046","RUE","ACHILLE LUCHAIRE",0,"",9999,"","p","Ecole élémentaire 20 RUE ANTOINE CHANTIN - PARIS 14"
"89","0048","RUE","ACHILLE MARTINET",0,"",9999,"","i","Ecole élémentaire A 67 RUE DAMREMONT - PARIS 18"
"90","0048","RUE","ACHILLE MARTINET",0,"",9999,"","i","Ecole élémentaire B 65 RUE DAMREMONT - PARIS 18"
"91","0048","RUE","ACHILLE MARTINET",0,"",9999,"","p","Ecole élémentaire A 67 RUE DAMREMONT - PARIS 18"
"92","0048","RUE","ACHILLE MARTINET",0,"",9999,"","p","Ecole élémentaire B 65 RUE DAMREMONT - PARIS 18"
"93","0051","SQUARE","ADANSON",0,"",9999,"","i","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"94","0051","SQUARE","ADANSON",0,"",9999,"","i","Ecole élémentaire 21 RUE BUFFON - PARIS 05"
"95","0051","SQUARE","ADANSON",0,"",9999,"","p","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"96","0051","SQUARE","ADANSON",0,"",9999,"","p","Ecole élémentaire 21 RUE BUFFON - PARIS 05"
"97","0053","RUE DE L","ADJUDANT REAU",0,"",9999,"","i","Ecole élémentaire 9 RUE BRETONNEAU - PARIS 20"
"98","0053","RUE DE L","ADJUDANT REAU",0,"",9999,"","p","Ecole élémentaire 9 RUE BRETONNEAU - PARIS 20"
"99","0054","PLACE DE L","ADJUDANT VINCENOT",0,"",9999,"","i","Ecole élémentaire A 8 RUE PIERRE FONCIN - PARIS 20"
"100","0054","PLACE DE L","ADJUDANT VINCENOT",0,"",9999,"","i","Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20"
"101","0054","PLACE DE L","ADJUDANT VINCENOT",0,"",9999,"","p","Ecole élémentaire A 8 RUE PIERRE FONCIN - PARIS 20"
"102","0054","PLACE DE L","ADJUDANT VINCENOT",0,"",9999,"","p","Ecole élémentaire B 4 RUE PIERRE FONCIN - PARIS 20"
"103","0055","RUE","ADOLPHE ADAM",0,"",9999,"","i","Ecole élémentaire 22 RUE DE L'AVE MARIA - PARIS 04"
"104","0055","RUE","ADOLPHE ADAM",0,"",9999,"","p","Ecole élémentaire 22 RUE DE L'AVE MARIA - PARIS 04"
"105","0057","PLACE","ADOLPHE CHERIOUX",0,"",9999,"","i","Ecole élémentaire 35 RUE DE L AMIRAL ROUSSIN - PARIS 15"
"106","0057","PLACE","ADOLPHE CHERIOUX",0,"",9999,"","p","Ecole élémentaire 35 RUE DE L AMIRAL ROUSSIN - PARIS 15"
"107","0059","RUE","ADOLPHE FOCILLON",0,"",9999,"","i","Ecole élémentaire 12 RUE D'ALESIA - PARIS 14"
"108","0059","RUE","ADOLPHE FOCILLON",0,"",9999,"","p","Ecole élémentaire 12 RUE D'ALESIA - PARIS 14"
"109","0060","RUE","ADOLPHE JULLIEN",0,"",9999,"","i","Ecole élémentaire 15 RUE DE L'ARBRE SEC - PARIS 01"
"110","0060","RUE","ADOLPHE JULLIEN",0,"",9999,"","p","Ecole élémentaire 15 RUE DE L'ARBRE SEC - PARIS 01"
"111","0061","PLACE","ADOLPHE MAX",0,"",9999,"","i","Ecole élémentaire 32 RUE DE BRUXELLES - PARIS 09"
"112","0061","PLACE","ADOLPHE MAX",0,"",9999,"","p","Ecole élémentaire 32 RUE DE BRUXELLES - PARIS 09"
"113","0062","RUE","ADOLPHE MILLE",0,"",9999,"","i","Ecole élémentaire 160 AVENUE JEAN JAURES - PARIS 19"
"114","0062","RUE","ADOLPHE MILLE",0,"",9999,"","p","Ecole élémentaire 160 AVENUE JEAN JAURES - PARIS 19"
"115","0064","RUE","ADOLPHE YVON",0,"",9999,"","i","Ecole élémentaire 130 RUE DE LONGCHAMP - PARIS 16"
"116","0064","RUE","ADOLPHE YVON",0,"",9999,"","p","Ecole élémentaire 130 RUE DE LONGCHAMP - PARIS 16"
"117","0066","VILLA DE L","ADOUR",0,"",9999,"","i","Ecole élémentaire 4 RUE FESSART - PARIS 19"
"118","0066","VILLA DE L","ADOUR",0,"",9999,"","p","Ecole élémentaire 4 RUE FESSART - PARIS 19"
"119","0068","AVENUE","ADRIEN HEBRARD",0,"",9999,"","i","Ecole élémentaire 10 RUE DES BAUCHES - PARIS 16"
"120","0068","AVENUE","ADRIEN HEBRARD",0,"",9999,"","p","Ecole élémentaire 10 RUE DES BAUCHES - PARIS 16"
"121","0071","CITE","ADRIENNE",0,"",9999,"","i","Ecole élémentaire B 9 RUE DE LESSEPS - PARIS 20"
"122","0071","CITE","ADRIENNE",0,"",9999,"","i","Ecole élémentaire A 11 RUE DE LESSEPS - PARIS 20"
"123","0071","CITE","ADRIENNE",0,"",9999,"","p","Ecole élémentaire B 9 RUE DE LESSEPS - PARIS 20"
"124","0071","CITE","ADRIENNE",0,"",9999,"","p","Ecole élémentaire A 11 RUE DE LESSEPS - PARIS 20"
"125","0072","VILLA","ADRIENNE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"126","0072","VILLA","ADRIENNE",0,"",9999,"","p","Ecole élémentaire 87 BOULEVARD ARAGO - PARIS 14"
"127","0074","ALLEE","ADRIENNE LECOUVREUR",0,"",9999,"","i","Ecole élémentaire 1 RUE GENERAL CAMOU - PARIS 07"
"128","0074","ALLEE","ADRIENNE LECOUVREUR",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"129","0076","VILLA","ADRIENNE SIMON",0,"",9999,"","i","Ecole élémentaire 46 RUE BOULARD - PARIS 14"
"130","0076","VILLA","ADRIENNE SIMON",0,"",9999,"","p","Ecole élémentaire 46 RUE BOULARD - PARIS 14"
"131","0077","PLACE","ADRIEN OUDIN",0,"",9999,"","i","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09"
"132","0077","PLACE","ADRIEN OUDIN",0,"",9999,"","p","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09"
"133","0087","RUE","AFFRE",0,"",11,"","i","Ecole élémentaire 6 RUE JEAN FRANCOIS LEPINE - PARIS 18"
"134","0087","RUE","AFFRE",11,"",9999,"","i","Ecole élémentaire 11 RUE CAVE - PARIS 18"
"135","0087","RUE","AFFRE",0,"",16,"","p","Ecole élémentaire 6 RUE JEAN FRANCOIS LEPINE - PARIS 18"
"136","0087","RUE","AFFRE",16,"",9999,"","p","Ecole élémentaire 11 RUE CAVE - PARIS 18"
"137","0091","RUE","AGAR",0,"",9999,"","i","Ecole élémentaire 41B RUE JEAN DE LA FONTAINE - PARIS 16"
"138","0091","RUE","AGAR",0,"",9999,"","i","Ecole maternelle 9 RUE DE BOULAINVILLIERS - PARIS 16"
"139","0091","RUE","AGAR",0,"",9999,"","i","Ecole maternelle 18 RUE GROS - PARIS 16"
"140","0091","RUE","AGAR",0,"",9999,"","p","Ecole élémentaire 41B RUE JEAN DE LA FONTAINE - PARIS 16"
"141","0091","RUE","AGAR",0,"",9999,"","p","Ecole maternelle 9 RUE DE BOULAINVILLIERS - PARIS 16"
"142","0091","RUE","AGAR",0,"",9999,"","p","Ecole maternelle 18 RUE GROS - PARIS 16"
"143","0093","RUE DE L","AGENT BAILLY",0,"",9999,"","i","Ecole élémentaire 5 RUE MILTON - PARIS 09"
"144","0093","RUE DE L","AGENT BAILLY",0,"",9999,"","p","Ecole élémentaire 5 RUE MILTON - PARIS 09"
"145","0096","RUE","AGRIPPA D AUBIGNE",0,"",9999,"","i","Ecole élémentaire 21 RUE SAINT LOUIS EN L'ILE - PARIS 04"
"146","0096","RUE","AGRIPPA D AUBIGNE",0,"",9999,"","p","Ecole élémentaire 21 RUE SAINT LOUIS EN L'ILE - PARIS 04"
"147","0098","RUE D","AGUESSEAU",0,"",9999,"","i","Ecole élémentaire 18 RUE DE SURENE - PARIS 08"
"148","0098","RUE D","AGUESSEAU",0,"",9999,"","p","Ecole élémentaire 18 RUE DE SURENE - PARIS 08"
"149","0111","SQUARE DE L","AIDE SOCIALE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"150","0111","SQUARE DE L","AIDE SOCIALE",0,"",9999,"","p","Ecole élémentaire 7 RUE ASSELINE - PARIS 14"
"151","0112","VILLA DES","AIGRETTES",0,"",9999,"","i","Ecole élémentaire A 106 RUE COMPANS - PARIS 19"
"152","0112","VILLA DES","AIGRETTES",0,"",9999,"","i","Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19"
"153","0112","VILLA DES","AIGRETTES",0,"",9999,"","p","Ecole élémentaire A 106 RUE COMPANS - PARIS 19"
"154","0112","VILLA DES","AIGRETTES",0,"",9999,"","p","Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19"
"155","0113","RUE","AIME LAVY",0,"",9999,"","i","Ecole élémentaire 18 RUE SAINTE ISAURE - PARIS 18"
"156","0113","RUE","AIME LAVY",0,"",9999,"","p","Ecole élémentaire 18 RUE SAINTE ISAURE - PARIS 18"
"157","0114","PLACE","AIME MAILLART",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"158","0114","PLACE","AIME MAILLART",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"159","0115","RUE","AIME MOROT",0,"",9999,"","i","Ecole élémentaire 8 RUE KUSS - PARIS 13"
"160","0115","RUE","AIME MOROT",0,"",9999,"","i","Ecole maternelle 8 RUE KUSS - PARIS 13"
"161","0115","RUE","AIME MOROT",0,"",9999,"","p","Ecole élémentaire 8 RUE KUSS - PARIS 13"
"162","0115","RUE","AIME MOROT",0,"",9999,"","p","Ecole maternelle 8 RUE KUSS - PARIS 13"
"163","0116","QUAI","AIME CESAIRE",0,"",9999,"","I","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"164","0116","QUAI","AIME CESAIRE",0,"",9999,"","P","Ecole élémentaire 15 RUE DE L'ARBRE SEC - PARIS 01"
"165","0117","RUE DE L","AISNE",0,"",9999,"","i","Ecole élémentaire B 7 RUE BARBANEGRE (ECOLE B) - PARIS 19"
"166","0117","RUE DE L","AISNE",0,"",9999,"","i","Ecole élémentaire A 7 RUE BARBANEGRE (ECOLE A) - PARIS 19"
"167","0117","RUE DE L","AISNE",0,"",9999,"","p","Ecole élémentaire B 7 RUE BARBANEGRE (ECOLE B) - PARIS 19"
"168","0117","RUE DE L","AISNE",0,"",9999,"","p","Ecole élémentaire A 7 RUE BARBANEGRE (ECOLE A) - PARIS 19"
"169","0119","RUE D","AIX",0,"",9999,"","i","Ecole élémentaire 159 AVENUE PARMENTIER - PARIS 10"
"170","0119","RUE D","AIX",0,"",9999,"","p","Ecole élémentaire 159 AVENUE PARMENTIER - PARIS 10"
"171","0124","SQUARE D","AJACCIO",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"172","0124","SQUARE D","AJACCIO",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"173","0130","RUE","ALAIN",0,"",9999,"","i","Ecole élémentaire 18 RUE JEAN ZAY - PARIS 14"
"174","0130","RUE","ALAIN",0,"",9999,"","p","Ecole élémentaire 18 RUE JEAN ZAY - PARIS 14"
"175","0131","RUE","ALAIN CHARTIER",0,"",35,"","i","Ecole élémentaire B 12 RUE SAINT LAMBERT - PARIS 15"
"176","0131","RUE","ALAIN CHARTIER",35,"",9999,"","i","Ecole élémentaire 28 rue Dombasle - PARIS 15"
"177","0131","RUE","ALAIN CHARTIER",0,"",9999,"","p","Ecole élémentaire B 12 RUE SAINT LAMBERT - PARIS 15"
"178","0132","SQUARE","ALAIN FOURNIER",0,"",9999,"","i","Ecole élémentaire 5 SQUARE ALAIN-FOURNIER - PARIS 14"
"179","0132","SQUARE","ALAIN FOURNIER",0,"",9999,"","p","Ecole élémentaire 5 SQUARE ALAIN-FOURNIER - PARIS 14"
"180","0133","RUE","ALASSEUR",0,"",9999,"","i","Ecole élémentaire 3 PLACE DU CARDINAL AMETTE - PARIS 15"
"181","0133","RUE","ALASSEUR",0,"",9999,"","p","Ecole élémentaire 3 PLACE DU CARDINAL AMETTE - PARIS 15"
"182","0134","SQUARE","ALBAN SATRAGNE",0,"",9999,"","i","Ecole élémentaire 41 RUE DE CHABROL - PARIS 10"
"183","0134","SQUARE","ALBAN SATRAGNE",0,"",9999,"","p","Ecole élémentaire 41 RUE DE CHABROL - PARIS 10"
"184","0135","RUE","ALBERT ROUSSEL",0,"",9999,"","i","Ecole élémentaire 5 RUE MARGUERITE LONG - PARIS 17"
"185","0135","RUE","ALBERT ROUSSEL",0,"",9999,"","p","Ecole élémentaire 5 RUE MARGUERITE LONG - PARIS 17"
"186","0136","RUE","ALBERIC MAGNARD",0,"",9999,"","i","Ecole élémentaire 15 RUE DES BAUCHES - PARIS 16"
"187","0136","RUE","ALBERIC MAGNARD",0,"",9999,"","p","Ecole élémentaire 15 RUE DES BAUCHES - PARIS 16"
"188","0137","RUE","ALBERT MARQUET",0,"",9999,"","i","Ecole élémentaire 18 RUE DU CLOS - PARIS 20"
"189","0137","RUE","ALBERT MARQUET",0,"",9999,"","p","Ecole élémentaire 18 RUE DU CLOS - PARIS 20"
"190","0138","RUE","ALBERT CAMUS",0,"",9999,"","i","Ecole élémentaire 33 AVENUE CLAUDE VELLEFAUX - PARIS 10"
"191","0138","RUE","ALBERT CAMUS",0,"",9999,"","p","Ecole élémentaire 33 AVENUE CLAUDE VELLEFAUX - PARIS 10"
"192","0139","RUE","ALBERT",0,"",9999,"","i","Ecole élémentaire 37 RUE DU CHATEAU DES RENTIERS - PARIS 13"
"193","0139","RUE","ALBERT",0,"",9999,"","i","Ecole élémentaire 40 RUE DU CHATEAU DES RENTIERS - PARIS 13"
"194","0139","RUE","ALBERT",0,"",9999,"","p","Ecole élémentaire 9 RUE FRANC NOHAIN - PARIS 13"
"195","0141","AVENUE","ALBERT BARTHOLOME",0,"",9999,"","i","Ecole élémentaire 5 AVENUE DE LA PORTE BRANCION - PARIS 15"
"196","0141","AVENUE","ALBERT BARTHOLOME",0,"",9999,"","p","Ecole élémentaire 5 AVENUE DE LA PORTE BRANCION - PARIS 15"
"197","0142","SQUARE","ALBERT BARTHOLOME",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"198","0142","SQUARE","ALBERT BARTHOLOME",0,"",9999,"","p","Ecole élémentaire 5 AVENUE DE LA PORTE BRANCION - PARIS 15"
"199","0143","PLACE","ALBERT KAHN",0,"",9999,"","i","Ecole élémentaire 69 RUE CHAMPIONNET - PARIS 18"
"200","0143","PLACE","ALBERT KAHN",0,"",9999,"","p","Ecole élémentaire 69 RUE CHAMPIONNET - PARIS 18"
"201","0144","RUE","ALBERT BAYET",0,"",9999,"","i","Ecole élémentaire 173 RUE CHATEAU DES RENTIERS - PARIS 13"
"202","0144","RUE","ALBERT BAYET",0,"",9999,"","p","Ecole élémentaire 173 RUE CHATEAU DES RENTIERS - PARIS 13"
"203","0145","RUE","ALBERT DE LAPPARENT",0,"",9999,"","i","Ecole élémentaire 14 RUE EBLE - PARIS 07"
"204","0145","RUE","ALBERT DE LAPPARENT",0,"",9999,"","p","Ecole élémentaire 14 RUE EBLE - PARIS 07"
"205","0146","AVENUE","ALBERT DE MUN",0,"",9999,"","i","Ecole élémentaire 21 RUE DE L'AMIRAL HAMELIN - PARIS 16"
"206","0146","AVENUE","ALBERT DE MUN",0,"",9999,"","p","Ecole élémentaire 21 RUE DE L'AMIRAL HAMELIN - PARIS 16"
"207","0147","SQUARE","ALBERT TOURNAIRE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"208","0147","SQUARE","ALBERT TOURNAIRE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"209","0148","RUE","ALBERT MALET",0,"",9999,"","i","Ecole élémentaire B 8 AVENUE LAMORICIERE - PARIS 12"
"210","0148","RUE","ALBERT MALET",0,"",9999,"","i","Ecole élémentaire A 10 AVENUE LAMORICIERE - PARIS 12"
"211","0148","RUE","ALBERT MALET",0,"",9999,"","p","Ecole élémentaire B 8 AVENUE LAMORICIERE - PARIS 12"
"212","0148","RUE","ALBERT MALET",0,"",9999,"","p","Ecole élémentaire A 10 AVENUE LAMORICIERE - PARIS 12"
"213","0149","RUE","ALBERT WILLEMETZ",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"214","0149","RUE","ALBERT WILLEMETZ",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"215","0150","COURS","ALBERT 1ER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"216","0150","COURS","ALBERT 1ER",0,"",9999,"","p","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"217","0151","AVENUE","ALBERT 1ER DE MONACO",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"218","0151","AVENUE","ALBERT 1ER DE MONACO",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"219","0152","VILLA","ALBERT ROBIDA",0,"",9999,"","i","Ecole élémentaire A 106 RUE COMPANS - PARIS 19"
"220","0152","VILLA","ALBERT ROBIDA",0,"",9999,"","i","Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19"
"221","0152","VILLA","ALBERT ROBIDA",0,"",9999,"","p","Ecole élémentaire A 106 RUE COMPANS - PARIS 19"
"222","0152","VILLA","ALBERT ROBIDA",0,"",9999,"","p","Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19"
"223","0153","RUE","ALBERT SAMAIN",0,"",9999,"","i","Ecole élémentaire 38-40 BOULEVARD DE REIMS - PARIS 17"
"224","0153","RUE","ALBERT SAMAIN",0,"",9999,"","p","Ecole élémentaire 38-40 BOULEVARD DE REIMS - PARIS 17"
"225","0154","RUE","ALBERT SOREL",0,"",9999,"","i","Ecole élémentaire 20 RUE ANTOINE CHANTIN - PARIS 14"
"226","0154","RUE","ALBERT SOREL",0,"",9999,"","p","Ecole élémentaire 20 RUE ANTOINE CHANTIN - PARIS 14"
"227","0155","RUE","ALBERT THOMAS",0,"",9999,"","i","Ecole élémentaire 17 RUE DE MARSEILLE - PARIS 10"
"228","0155","RUE","ALBERT THOMAS",0,"",9999,"","p","Ecole élémentaire 17 RUE DE MARSEILLE - PARIS 10"
"229","0156","SQUARE","ALBIN CACHOT",0,"",9999,"","i","Ecole élémentaire 140 RUE LEON MAURICE NORDMANN - PARIS 13"
"230","0156","SQUARE","ALBIN CACHOT",0,"",9999,"","p","Ecole élémentaire 140 RUE LEON MAURICE NORDMANN - PARIS 13"
"231","0157","RUE","ALBIN HALLER",0,"",9999,"","i","Ecole élémentaire 8 RUE KUSS - PARIS 13"
"232","0157","RUE","ALBIN HALLER",0,"",9999,"","i","Ecole maternelle 8 RUE KUSS - PARIS 13"
"233","0157","RUE","ALBIN HALLER",0,"",9999,"","p","Ecole élémentaire 8 RUE KUSS - PARIS 13"
"234","0157","RUE","ALBIN HALLER",0,"",9999,"","p","Ecole maternelle 8 RUE KUSS - PARIS 13"
"235","0158","PLACE","ALBERT LONDRES",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"236","0158","PLACE","ALBERT LONDRES",0,"",9999,"","p","Ecole élémentaire A 47 AVENUE D'IVRY (ECOLE A) - PARIS 13"
"237","0158","PLACE","ALBERT LONDRES",0,"",9999,"","p","Ecole élémentaire B 47 AVENUE D'IVRY (ECOLE B) - PARIS 13"
"238","0159","RUE DE L","ALBONI",0,"",9999,"","i","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"239","0159","RUE DE L","ALBONI",0,"",9999,"","p","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"240","0160","SQUARE DE L'","ALBONI",0,"",9999,"","i","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"241","0160","SQUARE DE L'","ALBONI",0,"",9999,"","p","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"242","0161","RUE","ALBINONI",0,"",9999,"","i","Ecole élémentaire 4 RUE BIGNON - PARIS 12"
"243","0161","RUE","ALBINONI",0,"",9999,"","p","Ecole élémentaire 4 RUE BIGNON - PARIS 12"
"244","0162","PLACE","ALBERT COHEN",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"245","0162","PLACE","ALBERT COHEN",0,"",9999,"","p","Ecole élémentaire 146 AVENUE FELIX FAURE - PARIS 15"
"246","0163","RUE","ALBERT EINSTEIN",0,"",9999,"","i","Ecole élémentaire 17 RUE LOUISE BOURGEOIS - PARIS 13"
"247","0163","RUE","ALBERT EINSTEIN",0,"",9999,"","p","Ecole élémentaire 17 RUE LOUISE BOURGEOIS - PARIS 13"
"248","0165","RUE D","ALEMBERT",0,"",9999,"","i","Ecole élémentaire 12 RUE D'ALESIA - PARIS 14"
"249","0165","RUE D","ALEMBERT",0,"",9999,"","p","Ecole élémentaire 12 RUE D'ALESIA - PARIS 14"
"250","0167","RUE D","ALENCON",0,"",9999,"","i","Ecole élémentaire 20 RUE FALGUIERE - PARIS 15"
"251","0167","RUE D","ALENCON",0,"",9999,"","p","Ecole élémentaire 20 RUE FALGUIERE - PARIS 15"
"252","0170","RUE D","ALESIA",0,"",11,"t","i","Ecole élémentaire 3 RUE D'ALESIA - PARIS 14"
"253","0170","RUE D","ALESIA",11,"t",89,"","i","Ecole élémentaire 12 RUE D'ALESIA - PARIS 14"
"254","0170","RUE D","ALESIA",89,"",125,"","i","Ecole élémentaire 20 RUE ANTOINE CHANTIN - PARIS 14"
"255","0170","RUE D","ALESIA",125,"",179,"","i","Ecole élémentaire 48 RUE HIPPOLYTE MAINDRON - PARIS 14"
"256","0170","RUE D","ALESIA",179,"",9999,"","i","Ecole élémentaire 28 RUE PIERRE LAROUSSE - PARIS 14"
"257","0170","RUE D","ALESIA",0,"",8,"","p","Ecole élémentaire 3 RUE D'ALESIA - PARIS 14"
"258","0170","RUE D","ALESIA",8,"",60,"","p","Ecole élémentaire 12 RUE D'ALESIA - PARIS 14"
"259","0170","RUE D","ALESIA",60,"",106,"","p","Ecole élémentaire 48 RUE HIPPOLYTE MAINDRON - PARIS 14"
"260","0170","RUE D","ALESIA",106,"",150,"","p","Ecole élémentaire 48 RUE HIPPOLYTE MAINDRON - PARIS 14"
"261","0170","RUE D","ALESIA",150,"",180,"","p","Ecole élémentaire 8 RUE MAURICE ROUVIER - PARIS 14"
"262","0170","RUE D","ALESIA",180,"",9999,"","p","Ecole élémentaire 188 RUE D'ALESIA - PARIS 14"
"263","0171","VILLA D","ALESIA",0,"",9999,"","i","Ecole élémentaire 20 RUE ANTOINE CHANTIN - PARIS 14"
"264","0171","VILLA D","ALESIA",0,"",9999,"","p","Ecole élémentaire 20 RUE ANTOINE CHANTIN - PARIS 14"
"265","0172","RUE","ALEXANDER FLEMING",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"266","0172","RUE","ALEXANDER FLEMING",0,"",9999,"","p","Ecole élémentaire B 59 RUE DE ROMAINVILLE - PARIS 19"
"267","0172","RUE","ALEXANDER FLEMING",0,"",9999,"","p","Ecole élémentaire A 57 RUE DE ROMAINVILLE - PARIS 19"
"268","0173","PASSAGE","ALEXANDRE",0,"",9999,"","i","Ecole élémentaire 20 RUE FALGUIERE - PARIS 15"
"269","0173","PASSAGE","ALEXANDRE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"270","0175","RUE","ALEXANDRE CABANEL",0,"",9999,"","i","Ecole élémentaire 33 BIS RUE MIOLLIS - PARIS 15"
"271","0175","RUE","ALEXANDRE CABANEL",0,"",9999,"","p","Ecole élémentaire 33 BIS RUE MIOLLIS - PARIS 15"
"272","0176","RUE","ALEXANDRE CHARPENTIER",0,"",9999,"","i","Ecole élémentaire 7 AVENUE DE LA PTE CHAMPERRET - PARIS 17"
"273","0176","RUE","ALEXANDRE CHARPENTIER",0,"",9999,"","p","Ecole élémentaire 7 AVENUE DE LA PTE CHAMPERRET - PARIS 17"
"274","0177","RUE","ALEXANDRE DE HUMBOLDT",0,"",9999,"","i","Ecole élémentaire 9 RUE TANDOU - PARIS 19"
"275","0177","RUE","ALEXANDRE DE HUMBOLDT",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"276","0179","RUE","ALEXANDRE DUMAS",0,"",59,"","i","Ecole élémentaire 8 CITE VOLTAIRE - PARIS 11"
"277","0179","RUE","ALEXANDRE DUMAS",59,"",9999,"","i","Ecole élémentaire 54 RUE PLANCHAT - PARIS 20"
